ACCOUNT_NUM,SUBS_ID,SUBS_PRODUCT_SEQ,CHARGE_SEQ,CHARGE_NUMBER,DOMAIN_ID,CUSTOMER_REF,PRODUCT_SEQ,PRODUCT_ID,CHARGE_START_DAT,CHARGE_END_DAT,CHARGE_COST_MNY,CHARGE_TYPE_ID,CHARGE_TYPE_VALUE,CHARGE_SUB_TYPE_ID,CHARGE_SUB_TYPE_VALUE,TARIFF_ID,REVENUE_CODE_ID,REVENUE_CODE_VALUE,CPS_ID,TAXCODE_ID,TAXCODE_VALUE,PERCENTAGE_PCT,PRODUCT_QUANTITY,PRODUCT_AGE,BPC_STATUS_ID,BPC_STATUS_VALUE,CREATED_DTM,ANCHOR_DAT,TARIFF_VERSION,RECEIVABLE_CLASS_ID,IN_ADVANCE_BOO,BUDGET_CENTRE_SEQ,PACKAGE_SEQ,PACKAGE_ID,PRODUCT_PACKAGE_INSTANCE,PARENT_PRODUCT_SEQ,ADDITIONS_QUANTITY,TERMINATIONS_QUANTITY,PACKAGE_BASIC_TARIFF_ID,PACKAGE_BASIC_COST_MNY,PACKAGE_DISC_REV_CODE_ID,PRE_OVERRIDE_COST_MNY,OVERRIDE_REV_CODE_ID,EARLY_TERM_MULT_COST_MNY,EARLY_TERM_MULT_REV_CODE_ID,CONTRACT_REF,CONTRACT_TERM,CONTRACT_TERM_UNITS,PRODUCT_ATTR_1,PRODUCT_ATTR_2,PRODUCT_ATTR_3,PRODUCT_ATTR_4,PRODUCT_ATTR_5,PRODUCT_ATTR_6,OVERRIDE_NUMBER,OVERRIDE_MOD_TYPE_ID,OVERRIDE_MOD_TYPE_VALUE,AGE_DEPENDENT_PRICE_ID,ADP_FROM_NUMBER,ADP_TO_NUMBER,ADP_PERIOD_UNITS,PRE_ADP_COST_MNY,ADP_RECUR_DISC_REV_CODE_ID,FULL_PERIOD_COST_MNY,CHARGE_START_DTM,CHARGE_END_DTM,ACTIVATION_RULE,SUSPENSION_RULE,REACTIVATION_RULE,TERMINATION_RULE,REV_RECOGNITION_CLASS_ID,CHARGE_SOURCE,CONTRACT_START_DAT,CONTRACT_TYPE_ID,TAX_RATE_PCT,TAX_RATE_MNY,TAX_RATE_CURRENCY_CODE,COG_MEMBER_QTY,ACCUMULATED_POINTS,REDEEMED_POINTS,PRE_LOYALTY_COST_MNY,PRICE_ATTR_1,PRICE_ATTR_2,PRICE_ATTR_3,PRICE_ATTR_4,PRICE_ATTR_5,PRICE_ATTR_6,SPLIT_CHARGE_AMOUNT_MNY,PRE_SPLIT_FULL_PERIOD_COST_MNY,SPLIT_CHARGE_SOURCE,ACTUAL_CHARGE_START_DAT,ACTUAL_CHARGE_END_DAT,BILL_SEQ,BILL_VERSION,BILL_DTM,history_date
1000002785,32146543,1,1,57,120275007,100008559,5,364,25-Jul-19,31-Jul-19,0,2,Periodic,202,Suspend recurring,2796,1000201,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,58,120275007,100008559,5,364,23-Jul-19,23-Jul-19,0,3,Termination,302,Suspension,2796,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,58,120275007,100008559,5,364,23-Jul-19,23-Jul-19,0,3,Termination,302,Suspension,2796,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,59,120275007,100008559,5,364,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2796,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,59,120275007,100008559,5,364,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2796,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,60,120275007,100008559,5,364,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2796,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,60,120275007,100008559,5,364,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2796,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Option Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,61,120275007,100008559,6,376,23-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,2899,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,5,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,61,120275007,100008559,6,376,23-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,2899,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,5,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,62,120275007,100008559,7,365,23-Jul-19,23-Jul-19,0,2,Periodic,201,Standard recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,62,120275007,100008559,7,365,23-Jul-19,23-Jul-19,0,2,Periodic,201,Standard recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,63,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,2,Periodic,201,Standard recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,63,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,2,Periodic,201,Standard recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,64,120275007,100008559,7,365,25-Jul-19,31-Jul-19,0,2,Periodic,202,Suspend recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,64,120275007,100008559,7,365,25-Jul-19,31-Jul-19,0,2,Periodic,202,Suspend recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,65,120275007,100008559,7,365,23-Jul-19,23-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,65,120275007,100008559,7,365,23-Jul-19,23-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,66,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,66,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,67,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,67,120275007,100008559,7,365,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,68,120275007,100008559,8,363,23-Jul-19,23-Jul-19,0,2,Periodic,201,Standard recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,68,120275007,100008559,8,363,23-Jul-19,23-Jul-19,0,2,Periodic,201,Standard recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,69,120275007,100008559,8,363,24-Jul-19,24-Jul-19,0,2,Periodic,201,Standard recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,69,120275007,100008559,8,363,24-Jul-19,24-Jul-19,0,2,Periodic,201,Standard recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,70,120275007,100008559,8,363,25-Jul-19,31-Jul-19,0,2,Periodic,202,Suspend recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,70,120275007,100008559,8,363,25-Jul-19,31-Jul-19,0,2,Periodic,202,Suspend recurring,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,71,120275007,100008559,8,363,23-Jul-19,23-Jul-19,0,3,Termination,302,Suspension,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,71,120275007,100008559,8,363,23-Jul-19,23-Jul-19,0,3,Termination,302,Suspension,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,72,120275007,100008559,8,363,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,72,120275007,100008559,8,363,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,73,120275007,100008559,8,363,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,73,120275007,100008559,8,363,24-Jul-19,24-Jul-19,0,3,Termination,302,Suspension,2890,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,74,120275007,100008559,9,411,23-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,1322,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,74,120275007,100008559,9,411,23-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,1322,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,75,120275007,100008559,10,1362,23-Jul-19,22-Aug-19,0,2,Periodic,201,Standard recurring,4014,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,75,120275007,100008559,10,1362,23-Jul-19,22-Aug-19,0,2,Periodic,201,Standard recurring,4014,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,76,120275007,100008559,12,365,24-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,76,120275007,100008559,12,365,24-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,2847,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,77,120275007,100008559,13,1292,24-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,3976,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,77,120275007,100008559,13,1292,24-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,3976,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,78,120275007,100008559,14,1293,24-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,3978,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,78,120275007,100008559,14,1293,24-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,3978,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,79,120275007,100008559,15,363,24-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,2845,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,79,120275007,100008559,15,363,24-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,2845,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,80,120275007,100008559,16,368,24-Jul-19,23-Aug-19,30,2,Periodic,201,Standard recurring,2886,1200101,,1,2,Tax 0 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Universal Service Fee,,,,,,,,,,,,,,,30,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,80,120275007,100008559,16,368,24-Jul-19,23-Aug-19,30,2,Periodic,201,Standard recurring,2886,1200101,,1,2,Tax 0 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Universal Service Fee,,,,,,,,,,,,,,,30,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,81,120275007,100008559,17,411,24-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,1322,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,81,120275007,100008559,17,411,24-Jul-19,31-Jul-19,0,2,Periodic,201,Standard recurring,1322,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,82,120275007,100008559,1,362,23-Jul-19,23-Jul-19,630,2,Periodic,201,Standard recurring,2908,1000201,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,19800,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,82,120275007,100008559,1,362,23-Jul-19,23-Jul-19,630,2,Periodic,201,Standard recurring,2908,1000201,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,19800,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,83,120275007,100008559,1,362,24-Jul-19,24-Jul-19,630,2,Periodic,201,Standard recurring,2908,1000201,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,19800,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,83,120275007,100008559,1,362,24-Jul-19,24-Jul-19,630,2,Periodic,201,Standard recurring,2908,1000201,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,19800,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,84,120275007,100008559,1,362,25-Jul-19,31-Jul-19,4470,2,Periodic,202,Suspend recurring,2908,1000201,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,19800,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,84,120275007,100008559,1,362,25-Jul-19,31-Jul-19,4470,2,Periodic,202,Suspend recurring,2908,1000201,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,1-Aug-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,19800,,,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,85,120275007,100008559,1,362,23-Jul-19,23-Jul-19,19800,3,Termination,302,Suspension,2908,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,85,120275007,100008559,1,362,23-Jul-19,23-Jul-19,19800,3,Termination,302,Suspension,2908,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,23-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,86,120275007,100008559,1,362,24-Jul-19,24-Jul-19,19800,3,Termination,302,Suspension,2908,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,86,120275007,100008559,1,362,24-Jul-19,24-Jul-19,19800,3,Termination,302,Suspension,2908,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1-Aug-19,2020-10-04-00-00-00
1000002785,32146543,1,1,87,120275007,100008559,1,362,24-Jul-19,24-Jul-19,19800,3,Termination,302,Suspension,2908,-1,,1,1,Tax 10 %,10000,1,0,1,Charged,2-Aug-19,24-Jul-19,1,-1,F,,,,,,,,,,,,,,,,,,Plan Charges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1-Aug-19,2020-10-04-00-00-00
